tag,output_file_barcodes,demuxed_count,fwd,rvs,barcodes_count,fwd:not_exact_match,fwd_failed:context_not_present_in_reference_sequence,fwd_failed:barcode_not_in_fasta,fwd_failed:low_confidence_barcode_identification,rvs:not_exact_match,rvs_failed:context_not_present_in_reference_sequence,rvs_failed:barcode_not_in_fasta,rvs_failed:low_confidence_barcode_identification
DE5-LEU2,560C-g80,667,bc5,bc14,667,0,0,0,0,0,0,0,0
DE5-LEU2,617B-g40,653,bc16,bc7,653,0,0,0,0,0,0,0,0
DE5-LEU2,560A-g0,636,bc1,bc2,636,0,0,0,0,0,0,0,0
DE5-LEU2,560B-g0,623,bc3,bc2,623,0,0,0,0,0,0,0,0
DE5-LEU2,594B-g128,621,bc15,bc18,621,0,0,0,0,0,0,0,0
DE5-LEU2,618A-g40,619,bc14,bc8,619,0,0,0,0,0,0,0,0
DE5-LEU2,617A-g128,617,bc14,bc19,617,0,0,0,0,0,0,0,0
DE5-LEU2,618A-g0,613,bc2,bc8,613,0,0,0,0,0,0,0,0
DE5-LEU2,594C-g40,603,bc17,bc6,603,0,0,0,0,0,0,0,0
DE5-LEU2,618D-g40,598,bc20,bc8,598,0,0,0,0,0,0,0,0
DE5-LEU2,620A-g56,591,bc10,bc17,591,0,0,0,0,0,0,0,0
DE5-LEU2,617A-g0,585,bc2,bc7,585,0,0,0,0,0,0,0,0
DE5-LEU2,563B-g128,562,bc15,bc15,562,0,0,0,0,0,0,0,0
DE5-LEU2,618B-g40,555,bc16,bc8,555,0,0,0,0,0,0,0,0
DE5-LEU2,619D-g64,544,bc10,bc16,544,0,0,0,0,0,0,0,0
DE5-LEU2,564B-g128,541,bc15,bc16,541,0,0,0,0,0,0,0,0
DE5-LEU2,594D-g128,539,bc19,bc18,539,0,0,0,0,0,0,0,0
DE5-LEU2,614D-g40,526,bc20,bc3,526,0,0,0,0,0,0,0,0
